[started_at] 2026-06-01T10:54:45.153395+00:00
[cmd] /usr/local/miniconda3/envs/py310/bin/python -m src.infer --config /root/cej_isolated_runs/C/stage1_geometry_prior_loss_20260601_101405/config/best_theta_0.25.yaml
[2026-06-01 10:54:48,999] INFO - inferred case=ToothFairy3F_040 tooth=11
[2026-06-01 10:54:59,205] INFO - inferred case=ToothFairy3F_044 tooth=24
[2026-06-01 10:54:59,378] INFO - inferred case=ToothFairy3F_044 tooth=25
[2026-06-01 10:54:59,681] INFO - inferred case=ToothFairy3F_044 tooth=26
[2026-06-01 10:54:59,892] INFO - inferred case=ToothFairy3F_044 tooth=27
[2026-06-01 10:55:00,075] INFO - inferred case=ToothFairy3F_044 tooth=28
[2026-06-01 10:55:00,284] INFO - inferred case=ToothFairy3F_044 tooth=31
[2026-06-01 10:55:00,504] INFO - inferred case=ToothFairy3F_044 tooth=32
[2026-06-01 10:55:00,786] INFO - inferred case=ToothFairy3F_044 tooth=33
[2026-06-01 10:55:01,049] INFO - inferred case=ToothFairy3F_044 tooth=34
[2026-06-01 10:55:01,309] INFO - inferred case=ToothFairy3F_044 tooth=35
[2026-06-01 10:55:01,690] INFO - inferred case=ToothFairy3F_044 tooth=36
[2026-06-01 10:55:01,891] INFO - inferred case=ToothFairy3F_044 tooth=41
[2026-06-01 10:55:02,104] INFO - inferred case=ToothFairy3F_044 tooth=42
[2026-06-01 10:55:02,389] INFO - inferred case=ToothFairy3F_044 tooth=43
[2026-06-01 10:55:02,631] INFO - inferred case=ToothFairy3F_044 tooth=44
[2026-06-01 10:55:02,880] INFO - inferred case=ToothFairy3F_044 tooth=45
[2026-06-01 10:55:03,321] INFO - inferred case=ToothFairy3F_044 tooth=46
[2026-06-01 10:55:03,749] INFO - inferred case=ToothFairy3F_044 tooth=47
[2026-06-01 10:55:04,111] INFO - inferred case=ToothFairy3F_044 tooth=48
[2026-06-01 10:55:04,337] INFO - inferred case=ToothFairy3F_052 tooth=11
[2026-06-01 10:55:04,536] INFO - inferred case=ToothFairy3F_052 tooth=12
[2026-06-01 10:55:04,768] INFO - inferred case=ToothFairy3F_052 tooth=13
[2026-06-01 10:55:05,061] INFO - inferred case=ToothFairy3F_052 tooth=14
[2026-06-01 10:55:05,368] INFO - inferred case=ToothFairy3F_052 tooth=15
[2026-06-01 10:55:05,775] INFO - inferred case=ToothFairy3F_052 tooth=16
[2026-06-01 10:55:06,124] INFO - inferred case=ToothFairy3F_052 tooth=17
[2026-06-01 10:55:06,407] INFO - inferred case=ToothFairy3F_052 tooth=18
[2026-06-01 10:55:06,681] INFO - inferred case=ToothFairy3F_052 tooth=21
[2026-06-01 10:55:06,931] INFO - inferred case=ToothFairy3F_052 tooth=22
[2026-06-01 10:55:07,253] INFO - inferred case=ToothFairy3F_052 tooth=23
[2026-06-01 10:55:07,502] INFO - inferred case=ToothFairy3F_052 tooth=24
[2026-06-01 10:55:07,713] INFO - inferred case=ToothFairy3F_052 tooth=25
[2026-06-01 10:55:08,015] INFO - inferred case=ToothFairy3F_052 tooth=26
[2026-06-01 10:55:08,359] INFO - inferred case=ToothFairy3F_052 tooth=27
[2026-06-01 10:55:08,546] INFO - inferred case=ToothFairy3F_052 tooth=31
[2026-06-01 10:55:08,756] INFO - inferred case=ToothFairy3F_052 tooth=32
[2026-06-01 10:55:09,007] INFO - inferred case=ToothFairy3F_052 tooth=33
[2026-06-01 10:55:09,209] INFO - inferred case=ToothFairy3F_052 tooth=34
[2026-06-01 10:55:09,469] INFO - inferred case=ToothFairy3F_052 tooth=35
[2026-06-01 10:55:09,857] INFO - inferred case=ToothFairy3F_052 tooth=36
[2026-06-01 10:55:10,202] INFO - inferred case=ToothFairy3F_052 tooth=37
[2026-06-01 10:55:10,508] INFO - inferred case=ToothFairy3F_052 tooth=38
[2026-06-01 10:55:10,693] INFO - inferred case=ToothFairy3F_052 tooth=41
[2026-06-01 10:55:10,885] INFO - inferred case=ToothFairy3F_052 tooth=42
[2026-06-01 10:55:11,109] INFO - inferred case=ToothFairy3F_052 tooth=43
[2026-06-01 10:55:11,323] INFO - inferred case=ToothFairy3F_052 tooth=44
[2026-06-01 10:55:11,582] INFO - inferred case=ToothFairy3F_052 tooth=45
[2026-06-01 10:55:11,942] INFO - inferred case=ToothFairy3F_052 tooth=46
[2026-06-01 10:55:12,258] INFO - inferred case=ToothFairy3F_052 tooth=47
[2026-06-01 10:55:16,047] INFO - stitched case=ToothFairy3F_040
[2026-06-01 10:55:19,834] INFO - stitched case=ToothFairy3F_044
[2026-06-01 10:55:23,848] INFO - stitched case=ToothFairy3F_052
[finished_at] 2026-06-01T10:55:24.568300+00:00
[returncode] 0
