[started_at] 2026-06-01T02:17:33.299995+00:00
[cmd] /usr/local/miniconda3/envs/py310/bin/python -m src.infer --config /root/cej_isolated_runs/C/unsup_to_goal_retrain_20260601_012139_stage2_goal19/config/theta_0.25.yaml
[2026-06-01 02:17:38,710] INFO - inferred case=ToothFairy3F_008 tooth=11
[2026-06-01 02:17:50,527] INFO - inferred case=ToothFairy3F_009 tooth=24
[2026-06-01 02:17:50,785] INFO - inferred case=ToothFairy3F_009 tooth=25
[2026-06-01 02:17:51,045] INFO - inferred case=ToothFairy3F_009 tooth=26
[2026-06-01 02:17:51,279] INFO - inferred case=ToothFairy3F_009 tooth=27
[2026-06-01 02:17:51,535] INFO - inferred case=ToothFairy3F_009 tooth=28
[2026-06-01 02:17:51,759] INFO - inferred case=ToothFairy3F_009 tooth=31
[2026-06-01 02:17:52,016] INFO - inferred case=ToothFairy3F_009 tooth=32
[2026-06-01 02:17:52,295] INFO - inferred case=ToothFairy3F_009 tooth=33
[2026-06-01 02:17:52,549] INFO - inferred case=ToothFairy3F_009 tooth=34
[2026-06-01 02:17:52,867] INFO - inferred case=ToothFairy3F_009 tooth=35
[2026-06-01 02:17:53,314] INFO - inferred case=ToothFairy3F_009 tooth=36
[2026-06-01 02:17:53,629] INFO - inferred case=ToothFairy3F_009 tooth=37
[2026-06-01 02:17:54,050] INFO - inferred case=ToothFairy3F_009 tooth=38
[2026-06-01 02:17:54,243] INFO - inferred case=ToothFairy3F_009 tooth=41
[2026-06-01 02:17:54,450] INFO - inferred case=ToothFairy3F_009 tooth=42
[2026-06-01 02:17:54,710] INFO - inferred case=ToothFairy3F_009 tooth=43
[2026-06-01 02:17:54,932] INFO - inferred case=ToothFairy3F_009 tooth=44
[2026-06-01 02:17:55,191] INFO - inferred case=ToothFairy3F_009 tooth=45
[2026-06-01 02:17:55,532] INFO - inferred case=ToothFairy3F_009 tooth=46
[2026-06-01 02:17:55,852] INFO - inferred case=ToothFairy3F_009 tooth=47
[2026-06-01 02:17:56,155] INFO - inferred case=ToothFairy3F_009 tooth=48
[2026-06-01 02:17:56,382] INFO - inferred case=ToothFairy3F_010 tooth=11
[2026-06-01 02:17:56,635] INFO - inferred case=ToothFairy3F_010 tooth=12
[2026-06-01 02:17:56,855] INFO - inferred case=ToothFairy3F_010 tooth=13
[2026-06-01 02:17:57,056] INFO - inferred case=ToothFairy3F_010 tooth=14
[2026-06-01 02:17:57,268] INFO - inferred case=ToothFairy3F_010 tooth=15
[2026-06-01 02:17:57,565] INFO - inferred case=ToothFairy3F_010 tooth=16
[2026-06-01 02:17:57,827] INFO - inferred case=ToothFairy3F_010 tooth=17
[2026-06-01 02:17:58,031] INFO - inferred case=ToothFairy3F_010 tooth=18
[2026-06-01 02:17:58,256] INFO - inferred case=ToothFairy3F_010 tooth=21
[2026-06-01 02:17:58,484] INFO - inferred case=ToothFairy3F_010 tooth=22
[2026-06-01 02:17:58,739] INFO - inferred case=ToothFairy3F_010 tooth=23
[2026-06-01 02:17:58,979] INFO - inferred case=ToothFairy3F_010 tooth=24
[2026-06-01 02:17:59,228] INFO - inferred case=ToothFairy3F_010 tooth=25
[2026-06-01 02:17:59,539] INFO - inferred case=ToothFairy3F_010 tooth=26
[2026-06-01 02:17:59,839] INFO - inferred case=ToothFairy3F_010 tooth=27
[2026-06-01 02:18:00,077] INFO - inferred case=ToothFairy3F_010 tooth=28
[2026-06-01 02:18:00,287] INFO - inferred case=ToothFairy3F_010 tooth=31
[2026-06-01 02:18:00,485] INFO - inferred case=ToothFairy3F_010 tooth=32
[2026-06-01 02:18:00,710] INFO - inferred case=ToothFairy3F_010 tooth=33
[2026-06-01 02:18:00,926] INFO - inferred case=ToothFairy3F_010 tooth=34
[2026-06-01 02:18:01,127] INFO - inferred case=ToothFairy3F_010 tooth=35
[2026-06-01 02:18:01,410] INFO - inferred case=ToothFairy3F_010 tooth=36
[2026-06-01 02:18:01,691] INFO - inferred case=ToothFairy3F_010 tooth=37
[2026-06-01 02:18:01,972] INFO - inferred case=ToothFairy3F_010 tooth=38
[2026-06-01 02:18:02,159] INFO - inferred case=ToothFairy3F_010 tooth=41
[2026-06-01 02:18:02,359] INFO - inferred case=ToothFairy3F_010 tooth=42
[2026-06-01 02:18:02,592] INFO - inferred case=ToothFairy3F_010 tooth=43
[2026-06-01 02:18:02,788] INFO - inferred case=ToothFairy3F_010 tooth=44
[2026-06-01 02:18:02,988] INFO - inferred case=ToothFairy3F_010 tooth=45
[2026-06-01 02:18:03,272] INFO - inferred case=ToothFairy3F_010 tooth=46
[2026-06-01 02:18:03,538] INFO - inferred case=ToothFairy3F_010 tooth=47
[2026-06-01 02:18:03,789] INFO - inferred case=ToothFairy3F_010 tooth=48
[2026-06-01 02:18:03,986] INFO - inferred case=ToothFairy3F_018 tooth=11
[2026-06-01 02:18:04,222] INFO - inferred case=ToothFairy3F_018 tooth=12
[2026-06-01 02:18:04,422] INFO - inferred case=ToothFairy3F_018 tooth=13
[2026-06-01 02:18:04,601] INFO - inferred case=ToothFairy3F_018 tooth=14
[2026-06-01 02:18:04,798] INFO - inferred case=ToothFairy3F_018 tooth=15
[2026-06-01 02:18:05,056] INFO - inferred case=ToothFairy3F_018 tooth=16
[2026-06-01 02:18:05,302] INFO - inferred case=ToothFairy3F_018 tooth=17
[2026-06-01 02:18:05,501] INFO - inferred case=ToothFairy3F_018 tooth=21
[2026-06-01 02:18:05,691] INFO - inferred case=ToothFairy3F_018 tooth=22
[2026-06-01 02:18:05,938] INFO - inferred case=ToothFairy3F_018 tooth=23
[2026-06-01 02:18:06,187] INFO - inferred case=ToothFairy3F_018 tooth=24
[2026-06-01 02:18:06,369] INFO - inferred case=ToothFairy3F_018 tooth=25
[2026-06-01 02:18:06,649] INFO - inferred case=ToothFairy3F_018 tooth=26
[2026-06-01 02:18:06,939] INFO - inferred case=ToothFairy3F_018 tooth=27
[2026-06-01 02:18:07,121] INFO - inferred case=ToothFairy3F_018 tooth=31
[2026-06-01 02:18:07,324] INFO - inferred case=ToothFairy3F_018 tooth=32
[2026-06-01 02:18:07,555] INFO - inferred case=ToothFairy3F_018 tooth=33
[2026-06-01 02:18:07,763] INFO - inferred case=ToothFairy3F_018 tooth=34
[2026-06-01 02:18:08,032] INFO - inferred case=ToothFairy3F_018 tooth=35
[2026-06-01 02:18:08,373] INFO - inferred case=ToothFairy3F_018 tooth=36
[2026-06-01 02:18:08,688] INFO - inferred case=ToothFairy3F_018 tooth=37
[2026-06-01 02:18:09,065] INFO - inferred case=ToothFairy3F_018 tooth=38
[2026-06-01 02:18:09,290] INFO - inferred case=ToothFairy3F_018 tooth=41
[2026-06-01 02:18:09,527] INFO - inferred case=ToothFairy3F_018 tooth=42
[2026-06-01 02:18:09,799] INFO - inferred case=ToothFairy3F_018 tooth=43
[2026-06-01 02:18:10,054] INFO - inferred case=ToothFairy3F_018 tooth=44
[2026-06-01 02:18:10,350] INFO - inferred case=ToothFairy3F_018 tooth=45
[2026-06-01 02:18:10,685] INFO - inferred case=ToothFairy3F_018 tooth=46
[2026-06-01 02:18:10,953] INFO - inferred case=ToothFairy3F_018 tooth=47
[2026-06-01 02:18:11,262] INFO - inferred case=ToothFairy3F_021 tooth=11
[2026-06-01 02:18:11,564] INFO - inferred case=ToothFairy3F_021 tooth=12
[2026-06-01 02:18:11,809] INFO - inferred case=ToothFairy3F_021 tooth=13
[2026-06-01 02:18:12,020] INFO - inferred case=ToothFairy3F_021 tooth=14
[2026-06-01 02:18:12,216] INFO - inferred case=ToothFairy3F_021 tooth=15
[2026-06-01 02:18:12,475] INFO - inferred case=ToothFairy3F_021 tooth=16
[2026-06-01 02:18:12,719] INFO - inferred case=ToothFairy3F_021 tooth=17
[2026-06-01 02:18:12,931] INFO - inferred case=ToothFairy3F_021 tooth=21
[2026-06-01 02:18:13,178] INFO - inferred case=ToothFairy3F_021 tooth=22
[2026-06-01 02:18:13,449] INFO - inferred case=ToothFairy3F_021 tooth=23
[2026-06-01 02:18:13,667] INFO - inferred case=ToothFairy3F_021 tooth=24
[2026-06-01 02:18:13,858] INFO - inferred case=ToothFairy3F_021 tooth=25
[2026-06-01 02:18:14,112] INFO - inferred case=ToothFairy3F_021 tooth=26
[2026-06-01 02:18:14,339] INFO - inferred case=ToothFairy3F_021 tooth=27
[2026-06-01 02:18:14,580] INFO - inferred case=ToothFairy3F_021 tooth=31
[2026-06-01 02:18:14,826] INFO - inferred case=ToothFairy3F_021 tooth=32
[2026-06-01 02:18:15,149] INFO - inferred case=ToothFairy3F_021 tooth=33
[2026-06-01 02:18:15,394] INFO - inferred case=ToothFairy3F_021 tooth=34
[2026-06-01 02:18:15,628] INFO - inferred case=ToothFairy3F_021 tooth=35
[2026-06-01 02:18:15,956] INFO - inferred case=ToothFairy3F_021 tooth=36
[2026-06-01 02:18:16,244] INFO - inferred case=ToothFairy3F_021 tooth=37
[2026-06-01 02:18:16,569] INFO - inferred case=ToothFairy3F_021 tooth=38
[2026-06-01 02:18:16,782] INFO - inferred case=ToothFairy3F_021 tooth=41
[2026-06-01 02:18:17,070] INFO - inferred case=ToothFairy3F_021 tooth=42
[2026-06-01 02:18:17,366] INFO - inferred case=ToothFairy3F_021 tooth=43
[2026-06-01 02:18:17,612] INFO - inferred case=ToothFairy3F_021 tooth=44
[2026-06-01 02:18:17,844] INFO - inferred case=ToothFairy3F_021 tooth=45
[2026-06-01 02:18:18,173] INFO - inferred case=ToothFairy3F_021 tooth=46
[2026-06-01 02:18:18,493] INFO - inferred case=ToothFairy3F_021 tooth=47
[2026-06-01 02:18:18,795] INFO - inferred case=ToothFairy3F_021 tooth=48
[2026-06-01 02:18:19,004] INFO - inferred case=ToothFairy3F_023 tooth=11
[2026-06-01 02:18:19,237] INFO - inferred case=ToothFairy3F_023 tooth=12
[2026-06-01 02:18:19,505] INFO - inferred case=ToothFairy3F_023 tooth=13
[2026-06-01 02:18:19,734] INFO - inferred case=ToothFairy3F_023 tooth=14
[2026-06-01 02:18:19,976] INFO - inferred case=ToothFairy3F_023 tooth=15
[2026-06-01 02:18:20,285] INFO - inferred case=ToothFairy3F_023 tooth=16
[2026-06-01 02:18:20,519] INFO - inferred case=ToothFairy3F_023 tooth=17
[2026-06-01 02:18:20,715] INFO - inferred case=ToothFairy3F_023 tooth=18
[2026-06-01 02:18:20,891] INFO - inferred case=ToothFairy3F_023 tooth=21
[2026-06-01 02:18:21,162] INFO - inferred case=ToothFairy3F_023 tooth=22
[2026-06-01 02:18:21,380] INFO - inferred case=ToothFairy3F_023 tooth=23
[2026-06-01 02:18:21,574] INFO - inferred case=ToothFairy3F_023 tooth=24
[2026-06-01 02:18:21,760] INFO - inferred case=ToothFairy3F_023 tooth=25
[2026-06-01 02:18:22,007] INFO - inferred case=ToothFairy3F_023 tooth=26
[2026-06-01 02:18:22,238] INFO - inferred case=ToothFairy3F_023 tooth=27
[2026-06-01 02:18:22,414] INFO - inferred case=ToothFairy3F_023 tooth=28
[2026-06-01 02:18:22,618] INFO - inferred case=ToothFairy3F_023 tooth=31
[2026-06-01 02:18:22,869] INFO - inferred case=ToothFairy3F_023 tooth=32
[2026-06-01 02:18:23,259] INFO - inferred case=ToothFairy3F_023 tooth=33
[2026-06-01 02:18:23,504] INFO - inferred case=ToothFairy3F_023 tooth=34
[2026-06-01 02:18:23,737] INFO - inferred case=ToothFairy3F_023 tooth=35
[2026-06-01 02:18:24,124] INFO - inferred case=ToothFairy3F_023 tooth=36
[2026-06-01 02:18:24,485] INFO - inferred case=ToothFairy3F_023 tooth=37
[2026-06-01 02:18:24,763] INFO - inferred case=ToothFairy3F_023 tooth=38
[2026-06-01 02:18:24,967] INFO - inferred case=ToothFairy3F_023 tooth=41
[2026-06-01 02:18:25,222] INFO - inferred case=ToothFairy3F_023 tooth=42
[2026-06-01 02:18:25,519] INFO - inferred case=ToothFairy3F_023 tooth=43
[2026-06-01 02:18:25,749] INFO - inferred case=ToothFairy3F_023 tooth=44
[2026-06-01 02:18:25,998] INFO - inferred case=ToothFairy3F_023 tooth=45
[2026-06-01 02:18:26,400] INFO - inferred case=ToothFairy3F_023 tooth=46
[2026-06-01 02:18:26,765] INFO - inferred case=ToothFairy3F_023 tooth=47
[2026-06-01 02:18:27,085] INFO - inferred case=ToothFairy3F_023 tooth=48
[2026-06-01 02:18:27,277] INFO - inferred case=ToothFairy3F_025 tooth=11
[2026-06-01 02:18:27,483] INFO - inferred case=ToothFairy3F_025 tooth=12
[2026-06-01 02:18:27,694] INFO - inferred case=ToothFairy3F_025 tooth=13
[2026-06-01 02:18:27,892] INFO - inferred case=ToothFairy3F_025 tooth=14
[2026-06-01 02:18:28,086] INFO - inferred case=ToothFairy3F_025 tooth=15
[2026-06-01 02:18:28,342] INFO - inferred case=ToothFairy3F_025 tooth=16
[2026-06-01 02:18:28,581] INFO - inferred case=ToothFairy3F_025 tooth=17
[2026-06-01 02:18:28,817] INFO - inferred case=ToothFairy3F_025 tooth=21
[2026-06-01 02:18:29,083] INFO - inferred case=ToothFairy3F_025 tooth=22
[2026-06-01 02:18:29,349] INFO - inferred case=ToothFairy3F_025 tooth=23
[2026-06-01 02:18:29,600] INFO - inferred case=ToothFairy3F_025 tooth=24
[2026-06-01 02:18:29,839] INFO - inferred case=ToothFairy3F_025 tooth=25
[2026-06-01 02:18:30,122] INFO - inferred case=ToothFairy3F_025 tooth=26
[2026-06-01 02:18:30,369] INFO - inferred case=ToothFairy3F_025 tooth=27
[2026-06-01 02:18:30,562] INFO - inferred case=ToothFairy3F_025 tooth=31
[2026-06-01 02:18:30,803] INFO - inferred case=ToothFairy3F_025 tooth=32
[2026-06-01 02:18:31,094] INFO - inferred case=ToothFairy3F_025 tooth=33
[2026-06-01 02:18:31,338] INFO - inferred case=ToothFairy3F_025 tooth=34
[2026-06-01 02:18:31,580] INFO - inferred case=ToothFairy3F_025 tooth=35
[2026-06-01 02:18:31,897] INFO - inferred case=ToothFairy3F_025 tooth=36
[2026-06-01 02:18:32,192] INFO - inferred case=ToothFairy3F_025 tooth=37
[2026-06-01 02:18:32,466] INFO - inferred case=ToothFairy3F_025 tooth=38
[2026-06-01 02:18:32,678] INFO - inferred case=ToothFairy3F_025 tooth=41
[2026-06-01 02:18:32,898] INFO - inferred case=ToothFairy3F_025 tooth=42
[2026-06-01 02:18:33,156] INFO - inferred case=ToothFairy3F_025 tooth=43
[2026-06-01 02:18:33,403] INFO - inferred case=ToothFairy3F_025 tooth=44
[2026-06-01 02:18:33,666] INFO - inferred case=ToothFairy3F_025 tooth=45
[2026-06-01 02:18:34,001] INFO - inferred case=ToothFairy3F_025 tooth=46
[2026-06-01 02:18:34,294] INFO - inferred case=ToothFairy3F_025 tooth=48
[2026-06-01 02:18:34,501] INFO - inferred case=ToothFairy3F_026 tooth=11
[2026-06-01 02:18:34,752] INFO - inferred case=ToothFairy3F_026 tooth=12
[2026-06-01 02:18:35,021] INFO - inferred case=ToothFairy3F_026 tooth=13
[2026-06-01 02:18:35,279] INFO - inferred case=ToothFairy3F_026 tooth=14
[2026-06-01 02:18:35,553] INFO - inferred case=ToothFairy3F_026 tooth=15
[2026-06-01 02:18:35,833] INFO - inferred case=ToothFairy3F_026 tooth=16
[2026-06-01 02:18:36,198] INFO - inferred case=ToothFairy3F_026 tooth=17
[2026-06-01 02:18:36,394] INFO - inferred case=ToothFairy3F_026 tooth=18
[2026-06-01 02:18:36,605] INFO - inferred case=ToothFairy3F_026 tooth=21
[2026-06-01 02:18:36,838] INFO - inferred case=ToothFairy3F_026 tooth=22
[2026-06-01 02:18:37,089] INFO - inferred case=ToothFairy3F_026 tooth=23
[2026-06-01 02:18:37,308] INFO - inferred case=ToothFairy3F_026 tooth=24
[2026-06-01 02:18:37,568] INFO - inferred case=ToothFairy3F_026 tooth=25
[2026-06-01 02:18:37,878] INFO - inferred case=ToothFairy3F_026 tooth=26
[2026-06-01 02:18:38,146] INFO - inferred case=ToothFairy3F_026 tooth=27
[2026-06-01 02:18:38,408] INFO - inferred case=ToothFairy3F_026 tooth=28
[2026-06-01 02:18:38,654] INFO - inferred case=ToothFairy3F_026 tooth=31
[2026-06-01 02:18:38,931] INFO - inferred case=ToothFairy3F_026 tooth=32
[2026-06-01 02:18:39,249] INFO - inferred case=ToothFairy3F_026 tooth=33
[2026-06-01 02:18:39,548] INFO - inferred case=ToothFairy3F_026 tooth=34
[2026-06-01 02:18:39,836] INFO - inferred case=ToothFairy3F_026 tooth=35
[2026-06-01 02:18:40,244] INFO - inferred case=ToothFairy3F_026 tooth=36
[2026-06-01 02:18:40,543] INFO - inferred case=ToothFairy3F_026 tooth=37
[2026-06-01 02:18:40,785] INFO - inferred case=ToothFairy3F_026 tooth=38
[2026-06-01 02:18:40,985] INFO - inferred case=ToothFairy3F_026 tooth=41
[2026-06-01 02:18:41,217] INFO - inferred case=ToothFairy3F_026 tooth=42
[2026-06-01 02:18:41,494] INFO - inferred case=ToothFairy3F_026 tooth=43
[2026-06-01 02:18:41,791] INFO - inferred case=ToothFairy3F_026 tooth=44
[2026-06-01 02:18:42,020] INFO - inferred case=ToothFairy3F_026 tooth=45
[2026-06-01 02:18:42,390] INFO - inferred case=ToothFairy3F_026 tooth=46
[2026-06-01 02:18:42,708] INFO - inferred case=ToothFairy3F_026 tooth=47
[2026-06-01 02:18:42,985] INFO - inferred case=ToothFairy3F_026 tooth=48
[2026-06-01 02:18:43,199] INFO - inferred case=ToothFairy3F_027 tooth=11
[2026-06-01 02:18:43,400] INFO - inferred case=ToothFairy3F_027 tooth=12
[2026-06-01 02:18:43,630] INFO - inferred case=ToothFairy3F_027 tooth=13
[2026-06-01 02:18:43,885] INFO - inferred case=ToothFairy3F_027 tooth=14
[2026-06-01 02:18:44,110] INFO - inferred case=ToothFairy3F_027 tooth=15
[2026-06-01 02:18:44,437] INFO - inferred case=ToothFairy3F_027 tooth=16
[2026-06-01 02:18:44,732] INFO - inferred case=ToothFairy3F_027 tooth=17
[2026-06-01 02:18:45,001] INFO - inferred case=ToothFairy3F_027 tooth=18
[2026-06-01 02:18:45,203] INFO - inferred case=ToothFairy3F_027 tooth=21
[2026-06-01 02:18:45,429] INFO - inferred case=ToothFairy3F_027 tooth=22
[2026-06-01 02:18:45,669] INFO - inferred case=ToothFairy3F_027 tooth=23
[2026-06-01 02:18:45,898] INFO - inferred case=ToothFairy3F_027 tooth=24
[2026-06-01 02:18:46,124] INFO - inferred case=ToothFairy3F_027 tooth=25
[2026-06-01 02:18:46,423] INFO - inferred case=ToothFairy3F_027 tooth=26
[2026-06-01 02:18:46,739] INFO - inferred case=ToothFairy3F_027 tooth=27
[2026-06-01 02:18:46,930] INFO - inferred case=ToothFairy3F_027 tooth=28
[2026-06-01 02:18:47,125] INFO - inferred case=ToothFairy3F_027 tooth=31
[2026-06-01 02:18:47,331] INFO - inferred case=ToothFairy3F_027 tooth=32
[2026-06-01 02:18:47,604] INFO - inferred case=ToothFairy3F_027 tooth=33
[2026-06-01 02:18:47,859] INFO - inferred case=ToothFairy3F_027 tooth=34
[2026-06-01 02:18:48,115] INFO - inferred case=ToothFairy3F_027 tooth=35
[2026-06-01 02:18:48,453] INFO - inferred case=ToothFairy3F_027 tooth=36
[2026-06-01 02:18:48,810] INFO - inferred case=ToothFairy3F_027 tooth=37
[2026-06-01 02:18:49,149] INFO - inferred case=ToothFairy3F_027 tooth=38
[2026-06-01 02:18:49,395] INFO - inferred case=ToothFairy3F_027 tooth=41
[2026-06-01 02:18:49,666] INFO - inferred case=ToothFairy3F_027 tooth=42
[2026-06-01 02:18:49,976] INFO - inferred case=ToothFairy3F_027 tooth=43
[2026-06-01 02:18:50,210] INFO - inferred case=ToothFairy3F_027 tooth=44
[2026-06-01 02:18:50,450] INFO - inferred case=ToothFairy3F_027 tooth=45
[2026-06-01 02:18:50,745] INFO - inferred case=ToothFairy3F_027 tooth=46
[2026-06-01 02:18:51,060] INFO - inferred case=ToothFairy3F_027 tooth=47
[2026-06-01 02:18:51,395] INFO - inferred case=ToothFairy3F_027 tooth=48
[2026-06-01 02:18:51,599] INFO - inferred case=ToothFairy3F_033 tooth=11
[2026-06-01 02:18:51,792] INFO - inferred case=ToothFairy3F_033 tooth=12
[2026-06-01 02:18:52,006] INFO - inferred case=ToothFairy3F_033 tooth=13
[2026-06-01 02:18:52,181] INFO - inferred case=ToothFairy3F_033 tooth=14
[2026-06-01 02:18:52,349] INFO - inferred case=ToothFairy3F_033 tooth=15
[2026-06-01 02:18:52,594] INFO - inferred case=ToothFairy3F_033 tooth=16
[2026-06-01 02:18:52,796] INFO - inferred case=ToothFairy3F_033 tooth=17
[2026-06-01 02:18:53,002] INFO - inferred case=ToothFairy3F_033 tooth=18
[2026-06-01 02:18:53,181] INFO - inferred case=ToothFairy3F_033 tooth=21
[2026-06-01 02:18:53,379] INFO - inferred case=ToothFairy3F_033 tooth=22
[2026-06-01 02:18:53,584] INFO - inferred case=ToothFairy3F_033 tooth=23
[2026-06-01 02:18:53,786] INFO - inferred case=ToothFairy3F_033 tooth=24
[2026-06-01 02:18:53,975] INFO - inferred case=ToothFairy3F_033 tooth=25
[2026-06-01 02:18:54,223] INFO - inferred case=ToothFairy3F_033 tooth=26
[2026-06-01 02:18:54,441] INFO - inferred case=ToothFairy3F_033 tooth=27
[2026-06-01 02:18:54,640] INFO - inferred case=ToothFairy3F_033 tooth=28
[2026-06-01 02:18:54,847] INFO - inferred case=ToothFairy3F_033 tooth=31
[2026-06-01 02:18:55,095] INFO - inferred case=ToothFairy3F_033 tooth=32
[2026-06-01 02:18:55,401] INFO - inferred case=ToothFairy3F_033 tooth=33
[2026-06-01 02:18:55,647] INFO - inferred case=ToothFairy3F_033 tooth=34
[2026-06-01 02:18:55,884] INFO - inferred case=ToothFairy3F_033 tooth=35
[2026-06-01 02:18:56,198] INFO - inferred case=ToothFairy3F_033 tooth=36
[2026-06-01 02:18:56,499] INFO - inferred case=ToothFairy3F_033 tooth=37
[2026-06-01 02:18:56,741] INFO - inferred case=ToothFairy3F_033 tooth=38
[2026-06-01 02:18:56,941] INFO - inferred case=ToothFairy3F_033 tooth=41
[2026-06-01 02:18:57,178] INFO - inferred case=ToothFairy3F_033 tooth=42
[2026-06-01 02:18:57,444] INFO - inferred case=ToothFairy3F_033 tooth=43
[2026-06-01 02:18:57,667] INFO - inferred case=ToothFairy3F_033 tooth=44
[2026-06-01 02:18:57,915] INFO - inferred case=ToothFairy3F_033 tooth=45
[2026-06-01 02:18:58,239] INFO - inferred case=ToothFairy3F_033 tooth=46
[2026-06-01 02:18:58,572] INFO - inferred case=ToothFairy3F_033 tooth=47
[2026-06-01 02:18:58,788] INFO - inferred case=ToothFairy3F_040 tooth=11
[2026-06-01 02:18:58,967] INFO - inferred case=ToothFairy3F_040 tooth=12
[2026-06-01 02:18:59,164] INFO - inferred case=ToothFairy3F_040 tooth=13
[2026-06-01 02:18:59,327] INFO - inferred case=ToothFairy3F_040 tooth=14
[2026-06-01 02:18:59,541] INFO - inferred case=ToothFairy3F_040 tooth=15
[2026-06-01 02:18:59,787] INFO - inferred case=ToothFairy3F_040 tooth=16
[2026-06-01 02:19:00,025] INFO - inferred case=ToothFairy3F_040 tooth=17
[2026-06-01 02:19:00,184] INFO - inferred case=ToothFairy3F_040 tooth=21
[2026-06-01 02:19:00,333] INFO - inferred case=ToothFairy3F_040 tooth=22
[2026-06-01 02:19:00,488] INFO - inferred case=ToothFairy3F_040 tooth=23
[2026-06-01 02:19:00,634] INFO - inferred case=ToothFairy3F_040 tooth=24
[2026-06-01 02:19:00,789] INFO - inferred case=ToothFairy3F_040 tooth=25
[2026-06-01 02:19:00,974] INFO - inferred case=ToothFairy3F_040 tooth=26
[2026-06-01 02:19:01,157] INFO - inferred case=ToothFairy3F_040 tooth=27
[2026-06-01 02:19:01,344] INFO - inferred case=ToothFairy3F_040 tooth=31
